SampleID	latitude_deg	longitude_deg
894.SL820.lane3.NoIndex.L003	-37.681999	145.293841
894.SV1297.lane5.NoIndex.L005	-37.827006	145.415048
894.OS1240.lane5.NoIndex.L005	-37.708936	145.785023
894.UY1329.lane5.NoIndex.L005	-37.673563	145.89612
894.OS1257.lane5.NoIndex.L005	-37.708936	145.785023
894.OS543.lane3.NoIndex.L003	-37.708936	145.785023
894.YY995.lane5.NoIndex.L005	-37.53966	145.139673
894.UY696.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1549.lane5.NoIndex.L005	-37.827006	145.415048
894.OS1704.lane5.NoIndex.L005	-37.708936	145.785023
894.OS445.lane3.NoIndex.L003	-37.673563	145.89612
894.UY910.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1843.lane2.NoIndex.L002	-37.53966	145.139673
894.OS1675.lane5.NoIndex.L005	-37.708936	145.785023
894.C1496.lane5.NoIndex.L005	-37.939848	145.412228
894.OR416.lane3.NoIndex.L003	-37.708936	145.785023
894.OS1696.lane5.NoIndex.L005	-37.708936	145.785023
894.OS740.lane3.NoIndex.L003	-37.708936	145.785023
894.OS1207.lane5.NoIndex.L005	-37.708936	145.785023
894.OS456.lane3.NoIndex.L003	-37.673563	145.89612
894.OR411.lane3.NoIndex.L003	-37.708936	145.785023
894.SV1307.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1117.lane5.NoIndex.L005	-37.53966	145.139673
894.OS631.lane3.NoIndex.L003	-37.708936	145.785023
894.F1451.lane5.NoIndex.L005	-29.53	145.49
894.UY86.lane3.NoIndex.L003	-37.673563	145.89612
894.GV1029.lane5.NoIndex.L005	-37.619704	144.901997
894.UY1382.lane5.NoIndex.L005	-37.673563	145.89612
894.OS752.lane3.NoIndex.L003	-37.708936	145.785023
894.UY1352.lane5.NoIndex.L005	-37.673563	145.89612
894.OS1951.lane2.NoIndex.L002	-37.708936	145.785023
894.UY1376.lane5.NoIndex.L005	-37.673563	145.89612
894.MR206.lane3.NoIndex.L003	-37.625347	145.57919
894.SV1291.lane5.NoIndex.L005	-37.827006	145.415048
894.UY174.lane3.NoIndex.L003	-37.673563	145.89612
894.OR379.lane3.NoIndex.L003	-37.708936	145.785023
894.UY1795.lane5.NoIndex.L005	-37.673563	145.89612
894.OS1692.lane5.NoIndex.L005	-37.708936	145.785023
894.UY1377.lane5.NoIndex.L005	-37.673563	145.89612
894.F1560.lane5.NoIndex.L005	-29.53	145.49
894.SV1736.lane5.NoIndex.L005	-37.827006	145.415048
894.MR315.lane3.NoIndex.L003	-37.625347	145.57919
894.MR305.lane3.NoIndex.L003	-37.625347	145.57919
894.YY1185.lane5.NoIndex.L005	-37.53966	145.139673
894.F1433.lane5.NoIndex.L005	-29.53	145.49
894.YY1192.lane5.NoIndex.L005	-37.53966	145.139673
894.UY674.lane3.NoIndex.L003	-37.673563	145.89612
894.UY907.lane3.NoIndex.L003	-37.673563	145.89612
894.GV1667.lane5.NoIndex.L005	-37.619704	144.901997
894.UY712.lane3.NoIndex.L003	-37.673563	145.89612
894.SL826.lane3.NoIndex.L003	-37.681999	145.293841
894.YY1862.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1204.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1121.lane5.NoIndex.L005	-37.53966	145.139673
894.SV1320.lane5.NoIndex.L005	-37.827006	145.415048
894.OS1267.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1689.lane5.NoIndex.L005	-37.708936	145.785023
894.OS637.lane3.NoIndex.L003	-37.708936	145.785023
894.SV1537.lane5.NoIndex.L005	-37.827006	145.415048
894.MR947.lane3.NoIndex.L003	-37.625347	145.57919
894.SV1287.lane5.NoIndex.L005	-37.827006	145.415048
894.OS1947.lane2.NoIndex.L002	-37.708936	145.785023
894.YY1647.lane5.NoIndex.L005	-37.53966	145.139673
894.OS1220.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1226.lane5.NoIndex.L005	-37.708936	145.785023
894.YY1096.lane5.NoIndex.L005	-37.53966	145.139673
894.GV1052.lane5.NoIndex.L005	-37.619704	144.901997
894.UY1797.lane5.NoIndex.L005	-37.673563	145.89612
894.UY33.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1302.lane5.NoIndex.L005	-37.827006	145.415048
894.OR410.lane3.NoIndex.L003	-37.708936	145.785023
894.MR298.lane3.NoIndex.L003	-37.625347	145.57919
894.SL873.lane3.NoIndex.L003	-37.681999	145.293841
894.SV1397.lane5.NoIndex.L005	-37.827006	145.415048
894.C1477.lane5.NoIndex.L005	-37.939848	145.412228
894.GV1045.lane5.NoIndex.L005	-37.619704	144.901997
894.C1489.lane5.NoIndex.L005	-37.939848	145.412228
894.SV1391.lane5.NoIndex.L005	-37.827006	145.415048
894.MR271.lane3.NoIndex.L003	-37.625347	145.57919
894.YY1111.lane5.NoIndex.L005	-37.53966	145.139673
894.UY698.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1855.lane2.NoIndex.L002	-37.53966	145.139673
894.F1565.lane5.NoIndex.L005	-29.53	145.49
894.SV1997.lane2.NoIndex.L002	-37.827006	145.415048
894.SV1761.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1773.lane5.NoIndex.L005	-37.827006	145.415048
894.OS1248.lane5.NoIndex.L005	-37.708936	145.785023
894.UY667.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1719.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1805.lane5.NoIndex.L005	-37.53966	145.139673
894.OR423.lane3.NoIndex.L003	-37.708936	145.785023
894.OS452.lane3.NoIndex.L003	-37.673563	145.89612
894.OS1945.lane2.NoIndex.L002	-37.708936	145.785023
894.SV1278.lane5.NoIndex.L005	-37.827006	145.415048
894.UY710.lane3.NoIndex.L003	-37.673563	145.89612
894.UY153.lane3.NoIndex.L003	-37.673563	145.89612
894.MR197.lane3.NoIndex.L003	-37.625347	145.57919
894.YY1806.lane5.NoIndex.L005	-37.53966	145.139673
894.OR409.lane3.NoIndex.L003	-37.708936	145.785023
894.SV1988.lane2.NoIndex.L002	-37.827006	145.415048
894.YY1621.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1142.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1600.lane5.NoIndex.L005	-37.53966	145.139673
894.OS1210.lane5.NoIndex.L005	-37.708936	145.785023
894.UY1785.lane5.NoIndex.L005	-37.673563	145.89612
894.OS1690.lane5.NoIndex.L005	-37.708936	145.785023
894.YY997.lane5.NoIndex.L005	-37.53966	145.139673
894.OS605.lane3.NoIndex.L003	-37.708936	145.785023
894.UY703.lane3.NoIndex.L003	-37.673563	145.89612
894.GV1041.lane5.NoIndex.L005	-37.619704	144.901997
894.YY1851.lane2.NoIndex.L002	-37.53966	145.139673
894.UY647.lane3.NoIndex.L003	-37.673563	145.89612
894.OS462.lane3.NoIndex.L003	-37.708936	145.785023
894.SV1987.lane2.NoIndex.L002	-37.827006	145.415048
894.YY1093.lane5.NoIndex.L005	-37.53966	145.139673
894.GV1040.lane5.NoIndex.L005	-37.619704	144.901997
894.YY1079.lane5.NoIndex.L005	-37.53966	145.139673
894.OS1233.lane5.NoIndex.L005	-37.708936	145.785023
894.SV1540.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1546.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1086.lane5.NoIndex.L005	-37.53966	145.139673
894.OR369.lane3.NoIndex.L003	-37.708936	145.785023
894.OR341.lane3.NoIndex.L003	-37.708936	145.785023
894.F1459.lane5.NoIndex.L005	-29.53	145.49
894.UY169.lane3.NoIndex.L003	-37.673563	145.89612
894.OS1958.lane2.NoIndex.L002	-37.708936	145.785023
894.MR505.lane3.NoIndex.L003	-37.625347	145.57919
894.F1556.lane5.NoIndex.L005	-29.53	145.49
894.MR521.lane3.NoIndex.L003	-37.625347	145.57919
894.OS1684.lane5.NoIndex.L005	-37.708936	145.785023
894.SL828.lane3.NoIndex.L003	-37.681999	145.293841
894.OR354.lane3.NoIndex.L003	-37.708936	145.785023
894.OR373.lane3.NoIndex.L003	-37.708936	145.785023
894.OR378.lane3.NoIndex.L003	-37.708936	145.785023
894.UY661.lane3.NoIndex.L003	-37.673563	145.89612
894.UY707.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1202.lane5.NoIndex.L005	-37.53966	145.139673
894.F1428.lane5.NoIndex.L005	-29.53	145.49
894.MR301.lane3.NoIndex.L003	-37.625347	145.57919
894.UY695.lane3.NoIndex.L003	-37.673563	145.89612
894.UY1779.lane5.NoIndex.L005	-37.673563	145.89612
894.SV1298.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1528.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1590.lane5.NoIndex.L005	-37.53966	145.139673
894.GV1907.lane2.NoIndex.L002	-37.619704	144.901997
894.YY1587.lane5.NoIndex.L005	-37.53966	145.139673
894.OR381.lane3.NoIndex.L003	-37.708936	145.785023
894.SL893.lane3.NoIndex.L003	-37.681999	145.293841
894.OS806.lane3.NoIndex.L003	-37.708936	145.785023
894.SV1739.lane5.NoIndex.L005	-37.827006	145.415048
894.OR366.lane3.NoIndex.L003	-37.708936	145.785023
894.UY176.lane3.NoIndex.L003	-37.673563	145.89612
894.UY777.lane3.NoIndex.L003	-37.673563	145.89612
894.UY1369.lane5.NoIndex.L005	-37.673563	145.89612
894.UY900.lane3.NoIndex.L003	-37.673563	145.89612
894.OS587.lane3.NoIndex.L003	-37.708936	145.785023
894.C1506.lane5.NoIndex.L005	-37.939848	145.412228
894.GV1019.lane5.NoIndex.L005	-37.619704	144.901997
894.SV1422.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1415.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1617.lane5.NoIndex.L005	-37.53966	145.139673
894.UY167.lane3.NoIndex.L003	-37.673563	145.89612
894.OS630.lane3.NoIndex.L003	-37.708936	145.785023
894.GV1899.lane2.NoIndex.L002	-37.619704	144.901997
894.OS1972.lane2.NoIndex.L002	-37.708936	145.785023
894.UY640.lane3.NoIndex.L003	-37.673563	145.89612
894.OS1948.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1932.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1962.lane2.NoIndex.L002	-37.708936	145.785023
894.YY1129.lane5.NoIndex.L005	-37.53966	145.139673
894.GV1060.lane5.NoIndex.L005	-37.619704	144.901997
894.MR226.lane3.NoIndex.L003	-37.625347	145.57919
894.OR404.lane3.NoIndex.L003	-37.708936	145.785023
894.OS1929.lane2.NoIndex.L002	-37.708936	145.785023
894.GV1900.lane2.NoIndex.L002	-37.619704	144.901997
894.SV1753.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1419.lane5.NoIndex.L005	-37.827006	145.415048
894.UY99.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1114.lane5.NoIndex.L005	-37.53966	145.139673
894.UY126.lane3.NoIndex.L003	-37.673563	145.89612
894.UY934.lane3.NoIndex.L003	-37.673563	145.89612
894.YY964.lane5.NoIndex.L005	-37.53966	145.139673
894.SV1743.lane5.NoIndex.L005	-37.827006	145.415048
894.UY16.lane3.NoIndex.L003	-37.673563	145.89612
894.MR238.lane3.NoIndex.L003	-37.625347	145.57919
894.GV1037.lane5.NoIndex.L005	-37.619704	144.901997
894.MR949.lane3.NoIndex.L003	-37.625347	145.57919
894.YY1824.lane2.NoIndex.L002	-37.53966	145.139673
894.MR213.lane3.NoIndex.L003	-37.625347	145.57919
894.YY1642.lane5.NoIndex.L005	-37.53966	145.139673
894.MR517.lane3.NoIndex.L003	-37.625347	145.57919
894.UY700.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1740.lane5.NoIndex.L005	-37.827006	145.415048
894.GV1053.lane5.NoIndex.L005	-37.619704	144.901997
894.C1509.lane5.NoIndex.L005	-37.939848	145.412228
894.UY26.lane3.NoIndex.L003	-37.673563	145.89612
894.OR335.lane3.NoIndex.L003	-37.708936	145.785023
894.GV1670.lane5.NoIndex.L005	-37.619704	144.901997
894.UY5.lane3.NoIndex.L003	-37.673563	145.89612
894.OS609.lane3.NoIndex.L003	-37.708936	145.785023
894.MR488.lane3.NoIndex.L003	-37.625347	145.57919
894.MR513.lane3.NoIndex.L003	-37.625347	145.57919
894.YY1149.lane5.NoIndex.L005	-37.53966	145.139673
894.UY915.lane3.NoIndex.L003	-37.673563	145.89612
894.OR408.lane3.NoIndex.L003	-37.708936	145.785023
894.UY652.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1615.lane5.NoIndex.L005	-37.53966	145.139673
894.SL848.lane3.NoIndex.L003	-37.681999	145.293841
894.OR391.lane3.NoIndex.L003	-37.708936	145.785023
894.UY166.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1399.lane5.NoIndex.L005	-37.827006	145.415048
894.MR325.lane3.NoIndex.L003	-37.625347	145.57919
894.UY119.lane3.NoIndex.L003	-37.673563	145.89612
894.F1454.lane5.NoIndex.L005	-29.53	145.49
894.YY1103.lane5.NoIndex.L005	-37.53966	145.139673
894.OS1212.lane5.NoIndex.L005	-37.708936	145.785023
894.YY1123.lane5.NoIndex.L005	-37.53966	145.139673
894.SV1398.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1809.lane5.NoIndex.L005	-37.53966	145.139673
894.OR432.lane3.NoIndex.L003	-37.708936	145.785023
894.SL868.lane3.NoIndex.L003	-37.681999	145.293841
894.UY66.lane3.NoIndex.L003	-37.673563	145.89612
894.UY1793.lane5.NoIndex.L005	-37.673563	145.89612
894.MR269.lane3.NoIndex.L003	-37.625347	145.57919
894.F1465.lane5.NoIndex.L005	-29.53	145.49
894.UY661.lane3.NoIndex.L003.r	-37.673563	145.89612
894.C1502.lane5.NoIndex.L005	-37.939848	145.412228
894.UY58.lane3.NoIndex.L003	-37.673563	145.89612
894.YY979.lane5.NoIndex.L005	-37.53966	145.139673
894.GV1885.lane2.NoIndex.L002	-37.619704	144.901997
894.OS1919.lane2.NoIndex.L002	-37.708936	145.785023
894.OR429.lane3.NoIndex.L003	-37.708936	145.785023
894.OS460.lane3.NoIndex.L003	-37.708936	145.785023
894.OR338.lane3.NoIndex.L003	-37.708936	145.785023
894.UY689.lane3.NoIndex.L003	-37.673563	145.89612
894.MR211.lane3.NoIndex.L003	-37.625347	145.57919
894.UY765.lane3.NoIndex.L003	-37.673563	145.89612
894.OS812.lane3.NoIndex.L003	-37.708936	145.785023
894.OS749.lane3.NoIndex.L003	-37.708936	145.785023
894.OR368.lane3.NoIndex.L003	-37.708936	145.785023
894.OR363.lane3.NoIndex.L003	-37.708936	145.785023
894.YY1598.lane5.NoIndex.L005	-37.53966	145.139673
894.UY137.lane3.NoIndex.L003	-37.673563	145.89612
894.C1484.lane5.NoIndex.L005	-37.939848	145.412228
894.OR334.lane3.NoIndex.L003	-37.708936	145.785023
894.UY1335.lane5.NoIndex.L005	-37.673563	145.89612
894.SV1325.lane5.NoIndex.L005	-37.827006	145.415048
894.OS561.lane3.NoIndex.L003	-37.708936	145.785023
894.GV1058.lane5.NoIndex.L005	-37.619704	144.901997
894.OS458.lane3.NoIndex.L003	-37.708936	145.785023
894.MR500.lane3.NoIndex.L003	-37.625347	145.57919
894.UY730.lane3.NoIndex.L003	-37.673563	145.89612
894.UY704.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1821.lane5.NoIndex.L005	-37.53966	145.139673
894.OS582.lane3.NoIndex.L003	-37.708936	145.785023
894.OR374.lane3.NoIndex.L003	-37.708936	145.785023
894.UY903.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1292.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1071.lane5.NoIndex.L005	-37.53966	145.139673
894.UY1344.lane5.NoIndex.L005	-37.673563	145.89612
894.MR215.lane3.NoIndex.L003	-37.625347	145.57919
894.UY1796.lane5.NoIndex.L005	-37.673563	145.89612
894.SV1404.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1548.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1294.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1860.lane2.NoIndex.L002	-37.53966	145.139673
894.MR235.lane3.NoIndex.L003	-37.625347	145.57919
894.OS1247.lane5.NoIndex.L005	-37.708936	145.785023
894.UY1354.lane5.NoIndex.L005	-37.673563	145.89612
894.YY1847.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1177.lane5.NoIndex.L005	-37.53966	145.139673
894.GV1657.lane5.NoIndex.L005	-37.619704	144.901997
894.UY170.lane3.NoIndex.L003	-37.673563	145.89612
894.OS758.lane3.NoIndex.L003	-37.708936	145.785023
894.SV1288.lane5.NoIndex.L005	-37.827006	145.415048
894.SL879.lane3.NoIndex.L003	-37.681999	145.293841
894.OS1952.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1961.lane2.NoIndex.L002	-37.708936	145.785023
894.UY772.lane3.NoIndex.L003	-37.673563	145.89612
894.OR336.lane3.NoIndex.L003	-37.708936	145.785023
894.UY114.lane3.NoIndex.L003	-37.673563	145.89612
894.OR339.lane3.NoIndex.L003	-37.708936	145.785023
894.OS1255.lane5.NoIndex.L005	-37.708936	145.785023
894.OR397.lane3.NoIndex.L003	-37.708936	145.785023
894.C1486.lane5.NoIndex.L005	-37.939848	145.412228
894.OS554.lane3.NoIndex.L003	-37.708936	145.785023
894.C1518.lane5.NoIndex.L005	-37.939848	145.412228
894.SV1406.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1172.lane5.NoIndex.L005	-37.53966	145.139673
894.OR371.lane3.NoIndex.L003	-37.708936	145.785023
894.YY1623.lane5.NoIndex.L005	-37.53966	145.139673
894.SL891.lane3.NoIndex.L003	-37.681999	145.293841
894.UY1336.lane5.NoIndex.L005	-37.673563	145.89612
894.MR328.lane3.NoIndex.L003	-37.625347	145.57919
894.SL850.lane3.NoIndex.L003	-37.681999	145.293841
894.YY1868.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1651.lane5.NoIndex.L005	-37.53966	145.139673
894.UY768.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1196.lane5.NoIndex.L005	-37.53966	145.139673
894.UY17.lane3.NoIndex.L003	-37.673563	145.89612
894.UY69.lane3.NoIndex.L003	-37.673563	145.89612
894.YY966.lane5.NoIndex.L005	-37.53966	145.139673
894.UY31.lane3.NoIndex.L003	-37.673563	145.89612
894.UY70.lane3.NoIndex.L003	-37.673563	145.89612
894.GV1038.lane5.NoIndex.L005	-37.619704	144.901997
894.UY782.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1421.lane5.NoIndex.L005	-37.827006	145.415048
894.UY1339.lane5.NoIndex.L005	-37.673563	145.89612
894.F1554.lane5.NoIndex.L005	-29.53	145.49
894.YY1122.lane5.NoIndex.L005	-37.53966	145.139673
894.SV1389.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1282.lane5.NoIndex.L005	-37.827006	145.415048
894.UY771.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1746.lane5.NoIndex.L005	-37.827006	145.415048
894.UY21.lane3.NoIndex.L003	-37.673563	145.89612
894.SL852.lane3.NoIndex.L003	-37.681999	145.293841
894.UY723.lane3.NoIndex.L003	-37.673563	145.89612
894.OR417.lane3.NoIndex.L003	-37.708936	145.785023
894.OS1224.lane5.NoIndex.L005	-37.708936	145.785023
894.OS539.lane3.NoIndex.L003	-37.708936	145.785023
894.MR222.lane3.NoIndex.L003	-37.625347	145.57919
894.OS1941.lane2.NoIndex.L002	-37.708936	145.785023
894.OS450.lane3.NoIndex.L003	-37.673563	145.89612
894.MR189.lane3.NoIndex.L003	-37.625347	145.57919
894.UY685.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1619.lane5.NoIndex.L005	-37.53966	145.139673
894.OS563.lane3.NoIndex.L003	-37.708936	145.785023
894.MR292.lane3.NoIndex.L003	-37.625347	145.57919
894.OS629.lane3.NoIndex.L003	-37.708936	145.785023
894.OS745.lane3.NoIndex.L003	-37.708936	145.785023
894.OS1678.lane5.NoIndex.L005	-37.708936	145.785023
894.MR265.lane3.NoIndex.L003	-37.625347	145.57919
894.SV1527.lane5.NoIndex.L005	-37.827006	145.415048
894.UY106.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1101.lane5.NoIndex.L005	-37.53966	145.139673
894.UY1374.lane5.NoIndex.L005	-37.673563	145.89612
894.GV1028.lane5.NoIndex.L005	-37.619704	144.901997
894.UY1363.lane5.NoIndex.L005	-37.673563	145.89612
894.UY2.lane3.NoIndex.L003	-37.673563	145.89612
894.UY111.lane3.NoIndex.L003	-37.673563	145.89612
894.OS449.lane3.NoIndex.L003	-37.673563	145.89612
894.F1460.lane5.NoIndex.L005	-29.53	145.49
894.OS1245.lane5.NoIndex.L005	-37.708936	145.785023
894.GV1003.lane5.NoIndex.L005	-37.619704	144.901997
894.GV1015.lane5.NoIndex.L005	-37.619704	144.901997
894.MR218.lane3.NoIndex.L003	-37.625347	145.57919
894.UY117.lane3.NoIndex.L003	-37.673563	145.89612
894.OS1964.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1695.lane5.NoIndex.L005	-37.708936	145.785023
894.UY7.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1153.lane5.NoIndex.L005	-37.53966	145.139673
894.UY133.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1535.lane5.NoIndex.L005	-37.827006	145.415048
894.UY64.lane3.NoIndex.L003	-37.673563	145.89612
894.MR503.lane3.NoIndex.L003	-37.625347	145.57919
894.OR377.lane3.NoIndex.L003	-37.708936	145.785023
894.MR237.lane3.NoIndex.L003	-37.625347	145.57919
894.OS747.lane3.NoIndex.L003	-37.708936	145.785023
894.OS1251.lane5.NoIndex.L005	-37.708936	145.785023
894.C1471.lane5.NoIndex.L005	-37.939848	145.412228
894.UY24.lane3.NoIndex.L003	-37.673563	145.89612
894.F1426.lane5.NoIndex.L005	-29.53	145.49
894.YY1576.lane5.NoIndex.L005	-37.53966	145.139673
894.C1488.lane5.NoIndex.L005	-37.939848	145.412228
894.OS541.lane3.NoIndex.L003	-37.708936	145.785023
894.GV1018.lane5.NoIndex.L005	-37.619704	144.901997
894.MR208.lane3.NoIndex.L003	-37.625347	145.57919
894.MR309.lane3.NoIndex.L003	-37.625347	145.57919
894.OS734.lane3.NoIndex.L003	-37.708936	145.785023
894.UY59.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1639.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1648.lane5.NoIndex.L005	-37.53966	145.139673
894.SL842.lane3.NoIndex.L003	-37.681999	145.293841
894.YY1852.lane2.NoIndex.L002	-37.53966	145.139673
894.MR250.lane3.NoIndex.L003	-37.625347	145.57919
894.OS1920.lane2.NoIndex.L002	-37.708936	145.785023
894.MR951.lane3.NoIndex.L003	-37.625347	145.57919
894.SL816.lane3.NoIndex.L003	-37.681999	145.293841
894.OS1236.lane5.NoIndex.L005	-37.708936	145.785023
894.UY673.lane3.NoIndex.L003	-37.673563	145.89612
894.MR316.lane3.NoIndex.L003	-37.625347	145.57919
894.MR260.lane3.NoIndex.L003	-37.625347	145.57919
894.SV1768.lane5.NoIndex.L005	-37.827006	145.415048
894.MR279.lane3.NoIndex.L003	-37.625347	145.57919
894.OR361.lane3.NoIndex.L003	-37.708936	145.785023
894.UY899.lane3.NoIndex.L003	-37.673563	145.89612
894.UY800.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1544.lane5.NoIndex.L005	-37.827006	145.415048
894.OS1970.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1943.lane2.NoIndex.L002	-37.708936	145.785023
894.GV1020.lane5.NoIndex.L005	-37.619704	144.901997
894.OS586.lane3.NoIndex.L003	-37.708936	145.785023
894.OS1222.lane5.NoIndex.L005	-37.708936	145.785023
894.OS545.lane3.NoIndex.L003	-37.708936	145.785023
894.OR383.lane3.NoIndex.L003	-37.708936	145.785023
894.MR263.lane3.NoIndex.L003	-37.625347	145.57919
894.OR385.lane3.NoIndex.L003	-37.708936	145.785023
894.OS486.lane3.NoIndex.L003	-37.708936	145.785023
894.UY123.lane3.NoIndex.L003	-37.673563	145.89612
894.UY115.lane3.NoIndex.L003	-37.673563	145.89612
894.OS598.lane3.NoIndex.L003	-37.708936	145.785023
894.YY1187.lane5.NoIndex.L005	-37.53966	145.139673
894.F1431.lane5.NoIndex.L005	-29.53	145.49
894.YY1834.lane2.NoIndex.L002	-37.53966	145.139673
894.OR376.lane3.NoIndex.L003	-37.708936	145.785023
894.OS1971.lane2.NoIndex.L002	-37.708936	145.785023
894.F1559.lane5.NoIndex.L005	-29.53	145.49
894.GV1024.lane5.NoIndex.L005	-37.619704	144.901997
894.SL843.lane3.NoIndex.L003	-37.681999	145.293841
894.MR281.lane3.NoIndex.L003	-37.625347	145.57919
894.SV1730.lane5.NoIndex.L005	-37.827006	145.415048
894.UY646.lane3.NoIndex.L003	-37.673563	145.89612
894.GV1903.lane2.NoIndex.L002	-37.619704	144.901997
894.UY90.lane3.NoIndex.L003	-37.673563	145.89612
894.SV1767.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1531.lane5.NoIndex.L005	-37.827006	145.415048
894.UY901.lane3.NoIndex.L003	-37.673563	145.89612
894.C1497.lane5.NoIndex.L005	-37.939848	145.412228
894.MR493.lane3.NoIndex.L003	-37.625347	145.57919
894.GV1904.lane2.NoIndex.L002	-37.619704	144.901997
894.SL876.lane3.NoIndex.L003	-37.681999	145.293841
894.MR314.lane3.NoIndex.L003	-37.625347	145.57919
894.GV1881.lane2.NoIndex.L002	-37.619704	144.901997
894.UY642.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1181.lane5.NoIndex.L005	-37.53966	145.139673
894.F1437.lane5.NoIndex.L005	-29.53	145.49
894.UY1788.lane5.NoIndex.L005	-37.673563	145.89612
894.YY1597.lane5.NoIndex.L005	-37.53966	145.139673
894.SV1755.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1300.lane5.NoIndex.L005	-37.827006	145.415048
894.OS596.lane3.NoIndex.L003	-37.708936	145.785023
894.SV1754.lane5.NoIndex.L005	-37.827006	145.415048
894.UY157.lane3.NoIndex.L003	-37.673563	145.89612
